product_id,product_name,category,sub_category,brand,supplier_id,cost_price,selling_price,currency,weight,weight_unit,launch_date,is_discontinued,created_at
230,Despite,Electronics,total,brandA,792,400.25,473.64,EUR,6.83,lbs,2023-09-08,False,2021-06-25 22:11:17
231,Hold,Clothing,decide,Brand B,719,156.24,280.49,INR,11.89,lbs,2024-05-27,False,2020-09-16 11:46:09
232,Treat,,few,BrandA,84,469.6,811.28,USD,19.14,kg,2021-05-18,False,2024-09-08 11:32:21
233,Senior,Clothing,impact,Brand B,746,111.01,143.31,USD,17.56,lbs,2022-10-19,False,2020-03-25 03:28:41
234,Sort,Sports,story,Brand B,99,15.73,20.55,USD,17.97,kg,2022-07-15,False,2025-07-31 15:53:16
235,Guess,Electronics,thousand,BrandA,336,283.92,351.82,EUR,19.88,kg,2025-05-08,False,2023-09-07 11:13:57
236,Find,Furniture,give,brandA,514,417.21,599.76,USD,19.75,kg,2020-04-01,False,2024-01-03 18:54:50
237,Particularly,Grocery,as,Brand B,324,16.05,19.32,EUR,12.4,lbs,2021-07-04,False,2020-07-31 01:11:35
238,Thousand,Sports,we,BrandA,450,22.98,37.12,EUR,15.48,kg,2020-07-16,False,2022-08-19 09:05:09
239,Official,Sports,music,BrandA,6,451.74,554.86,USD,9.97,kg,2024-08-05,False,2022-02-08 18:57:45
240,Carry,,store,Brand B,698,166.07,253.71,USD,0.2,kg,2024-12-25,False,2021-05-27 13:57:54
241,Same,Clothing,easy,brandA,606,406.57,570.58,USD,9.19,lbs,2022-11-26,False,2020-04-09 00:01:02
242,Argue,Grocery,pattern,Brand B,38,360.98,602.77,EUR,7.78,kg,2020-10-29,False,2020-07-24 14:35:59
243,Shoulder,Electronics,usually,Brand B,649,277.72,-407.44,INR,1.15,kg,2021-07-23,False,2025-10-09 10:51:14
244,Story,Furniture,society,BrandA,443,194.33,304.2,USD,11.79,lbs,2024-05-13,False,2025-06-11 13:13:36
245,Forward,Furniture,area,BrandA,298,302.64,411.03,INR,6.27,lbs,2023-04-05,False,2025-09-30 22:59:57
246,Bit,Grocery,practice,brandA,28,8.2,10.84,INR,10.64,kg,2023-03-25,False,2024-06-21 05:16:00
247,Performance,Clothing,determine,Brand-C,137,184.63,329.08,USD,12.66,kg,2024-12-16,False,2025-11-30 17:29:23
248,Something,Grocery,between,Brand B,424,191.55,276.69,INR,17.4,lbs,2025-10-03,False,2023-04-26 15:13:51
249,Toward,Clothing,name,brandA,843,246.18,278.4,INR,2.96,lbs,2025-06-18,False,2025-09-19 23:55:34
250,South,Sports,share,brandA,158,349.55,628.55,USD,6.33,lbs,2025-09-16,False,2023-04-22 11:35:36
251,Possible,,society,BrandA,914,358.46,-627.15,INR,11.78,lbs,2024-05-22,False,2024-04-15 23:53:36
252,Value,,along,brandA,364,181.63,254.96,USD,17.42,lbs,2022-10-02,False,2020-01-06 08:55:54
253,Young,Furniture,early,Brand B,219,149.44,229.92,USD,3.58,kg,2023-08-01,False,2021-05-01 03:28:31
254,According,Sports,organization,BrandA,420,496.24,-855.81,INR,13.45,lbs,2023-11-15,False,2020-03-25 15:52:16
255,Admit,Grocery,another,brandA,448,166.48,249.63,INR,4.86,lbs,2023-11-13,False,2020-11-21 21:27:08
256,Much,Clothing,reduce,Brand-C,121,95.9,124.47,INR,12.05,lbs,2022-08-09,False,2025-03-06 03:51:23
257,Agree,Furniture,apply,brandA,181,448.23,518.16,USD,18.83,kg,2020-05-06,False,2022-12-14 00:41:53
258,Alone,Sports,reach,Brand-C,152,159.86,206.0,INR,14.66,lbs,2024-09-06,False,2023-06-11 17:24:19
259,Structure,Sports,street,BrandA,40,291.77,487.37,EUR,9.88,lbs,2021-03-30,False,2020-08-15 11:03:51
260,Tonight,Clothing,not,Brand-C,441,287.76,318.91,USD,9.04,kg,2023-11-17,False,2021-07-31 18:37:33
261,Stock,Sports,by,BrandA,275,357.22,631.74,INR,1.03,kg,2020-05-11,False,2023-10-30 07:03:52
262,Serve,Sports,investment,BrandA,763,190.05,337.44,EUR,13.51,lbs,2025-06-24,False,2024-06-16 23:38:58
263,Top,Grocery,resource,brandA,254,367.58,528.02,INR,16.48,lbs,2025-03-01,False,2022-08-28 09:09:08
264,Price,Sports,world,Brand B,274,412.68,637.71,USD,17.59,kg,2025-11-17,False,2022-08-30 10:39:11
265,Teach,,station,BrandA,995,439.84,626.86,EUR,18.69,lbs,2024-05-29,False,2022-02-11 06:54:38
266,Foot,Grocery,four,BrandA,319,477.62,858.54,EUR,3.07,lbs,2022-10-12,False,2022-03-31 01:12:50
267,During,,five,BrandA,590,451.23,542.07,EUR,18.27,kg,2020-02-14,False,2021-06-19 17:21:34
268,Pass,Electronics,dog,Brand-C,621,215.35,352.14,EUR,19.14,lbs,2023-09-04,False,2025-11-14 07:26:40
269,Government,Sports,time,Brand B,151,393.02,612.7,EUR,8.93,kg,2024-10-14,False,2023-07-14 14:15:18
270,Great,Furniture,beat,Brand B,716,261.62,424.97,EUR,17.33,lbs,2023-08-02,False,2022-10-04 23:42:50
271,Action,Furniture,bar,Brand-C,714,171.06,291.34,INR,3.83,kg,2024-04-13,False,2022-10-13 03:57:15
272,Research,Clothing,center,Brand-C,250,124.74,143.82,EUR,0.56,lbs,2020-02-01,False,2022-04-26 21:20:06
273,Focus,Grocery,field,Brand B,791,264.03,393.66,INR,19.82,lbs,2021-05-22,False,2024-06-21 11:49:15
274,Home,Grocery,herself,BrandA,498,221.28,360.07,INR,6.49,lbs,2025-02-16,False,2025-03-20 05:31:01
275,Staff,Electronics,general,BrandA,562,450.92,781.81,USD,15.47,lbs,2020-09-07,False,2022-10-25 20:32:33
276,Say,Electronics,student,brandA,174,129.69,186.12,EUR,13.22,kg,2021-04-08,False,2022-07-08 18:06:57
277,Factor,Clothing,generation,Brand B,761,127.12,190.31,USD,19.7,lbs,2025-02-17,False,2023-04-03 07:35:58
278,Again,Sports,instead,brandA,378,310.25,350.06,USD,5.69,kg,2024-09-30,False,2021-03-06 00:27:17
279,Government,Grocery,little,brandA,813,17.61,21.78,USD,13.03,kg,2023-11-17,False,2025-05-02 17:41:06
280,Road,Grocery,letter,BrandA,736,123.86,203.36,EUR,19.55,kg,2022-11-14,False,2022-01-08 07:39:58
281,Draw,Furniture,maybe,BrandA,48,484.6,812.0,USD,1.64,kg,2024-08-14,False,2020-05-02 16:38:27
282,Similar,Electronics,peace,Brand-C,794,471.15,771.76,INR,7.17,lbs,2025-05-05,False,2023-12-26 03:10:36
283,Young,,half,brandA,794,487.22,555.49,EUR,17.41,lbs,2023-10-14,False,2022-03-26 11:28:29
284,Couple,Grocery,much,Brand-C,38,412.54,627.69,USD,11.08,kg,2025-02-23,False,2023-02-19 16:41:57
285,Central,Sports,she,BrandA,824,485.62,680.57,EUR,0.45,kg,2020-08-21,False,2025-08-09 16:23:15
286,Avoid,Clothing,book,Brand-C,686,128.79,188.66,USD,16.29,kg,2021-03-06,False,2025-06-25 03:43:25
287,Away,,success,brandA,298,287.42,507.73,EUR,17.28,kg,2024-01-02,False,2023-01-22 04:17:18
288,Thank,Electronics,region,Brand B,357,179.81,229.34,INR,19.46,kg,2025-07-31,False,2021-06-27 01:38:03
289,Everything,Electronics,Mr,Brand-C,249,152.27,213.64,EUR,5.71,kg,2020-06-20,False,2021-12-09 22:51:45
290,Seem,Electronics,back,brandA,76,112.96,195.97,USD,17.65,lbs,2021-02-20,False,2023-07-15 13:30:30
291,Box,Clothing,everyone,BrandA,482,424.13,602.08,EUR,11.14,lbs,2025-11-19,False,2022-12-29 03:46:14
292,Available,Clothing,standard,brandA,491,331.85,437.58,INR,14.55,lbs,2025-03-18,False,2022-06-14 17:17:53
293,Take,,add,Brand-C,273,25.62,37.67,INR,15.69,lbs,2021-09-22,False,2024-08-08 02:40:48
294,Same,Clothing,town,brandA,971,147.94,181.78,INR,11.6,lbs,2020-09-26,False,2021-04-23 03:30:55
295,Foot,Electronics,across,Brand B,488,152.6,257.43,USD,7.52,lbs,2024-11-07,False,2025-07-14 03:33:23
296,Entire,,bring,Brand-C,123,131.83,226.56,INR,6.5,lbs,2025-06-24,False,2022-04-19 14:24:18
297,Fill,Electronics,voice,BrandA,919,184.28,206.19,EUR,5.98,lbs,2021-06-28,False,2020-02-26 22:35:27
298,Gas,Sports,admit,BrandA,236,461.83,557.47,EUR,8.57,lbs,2024-03-21,False,2020-07-14 23:19:13
299,Us,Clothing,challenge,Brand B,288,487.14,559.03,EUR,17.18,kg,2022-04-07,True,2022-03-30 02:20:45
300,Per,Sports,through,brandA,156,127.87,171.35,INR,1.78,kg,2022-06-22,False,2021-02-05 10:37:30
301,Above,Furniture,experience,Brand-C,697,445.02,613.33,INR,4.62,kg,2025-03-24,False,2024-09-03 03:29:47
302,Gas,Clothing,attention,Brand-C,243,119.94,-182.54,EUR,16.9,kg,2023-05-21,False,2020-02-14 20:36:17
303,Give,Sports,although,Brand B,159,334.06,440.85,EUR,19.52,lbs,2025-10-17,False,2020-11-27 14:46:58
304,Name,,range,Brand-C,730,106.19,153.19,INR,19.95,kg,2022-10-04,False,2024-11-25 16:58:08
305,Song,Clothing,reflect,Brand-C,580,36.88,43.49,INR,17.15,lbs,2021-04-20,False,2025-10-14 06:40:44
306,Education,Furniture,maintain,Brand B,667,341.72,569.06,INR,16.17,lbs,2020-02-22,False,2023-01-19 23:06:17
307,Option,Sports,hold,Brand-C,603,244.26,397.91,INR,16.3,kg,2023-05-30,False,2022-03-08 06:23:00
308,As,Grocery,ground,Brand-C,461,346.65,575.24,EUR,18.13,lbs,2023-10-03,False,2023-04-20 06:56:35
309,Light,,lawyer,Brand-C,998,327.59,540.58,USD,14.39,kg,2023-09-01,False,2021-04-19 10:14:44
310,Enter,Sports,door,Brand B,173,391.38,549.51,USD,15.71,kg,2024-10-07,False,2021-09-08 10:47:54
311,Discuss,Electronics,building,Brand-C,422,485.25,871.46,INR,14.09,lbs,2025-02-01,True,2025-06-12 01:58:28
312,Could,Clothing,official,Brand B,263,242.27,283.47,USD,6.23,kg,2022-06-28,False,2023-08-29 23:00:23
313,Sometimes,Electronics,again,brandA,15,329.34,488.02,USD,0.15,lbs,2023-09-10,False,2024-01-06 23:31:26
314,Sound,Clothing,news,BrandA,682,257.77,362.92,INR,1.54,lbs,2021-04-09,False,2020-12-04 20:27:06
315,West,Clothing,arm,Brand B,269,197.72,258.76,INR,5.37,kg,2020-08-17,False,2024-09-26 18:40:54
316,Spring,Grocery,head,brandA,227,433.65,747.12,INR,0.31,lbs,2020-12-15,False,2024-08-18 03:56:44
317,Reach,Sports,data,Brand B,281,63.54,96.64,EUR,18.54,lbs,2022-02-09,False,2020-05-24 14:27:01
318,Read,Electronics,pull,BrandA,198,469.73,737.44,EUR,17.08,kg,2020-04-13,False,2024-12-02 18:06:20
319,Wife,Furniture,field,Brand-C,862,102.13,183.77,USD,5.57,kg,2022-12-26,False,2021-05-19 18:20:16
320,Simple,Furniture,should,Brand-C,676,439.28,629.11,USD,8.95,kg,2023-09-28,False,2025-10-21 16:27:36
321,Any,Clothing,risk,BrandA,725,323.95,510.31,EUR,10.07,kg,2022-03-17,False,2020-12-06 20:44:19
322,Character,Electronics,with,brandA,711,358.69,624.45,INR,13.87,kg,2023-07-15,False,2025-12-23 20:04:39
323,Lot,Sports,throw,Brand-C,668,6.74,10.8,EUR,10.48,lbs,2022-09-06,False,2024-01-15 12:48:17
324,Anything,Clothing,program,BrandA,75,101.57,128.59,EUR,5.48,lbs,2024-02-19,False,2020-06-07 11:07:08
325,Analysis,,state,brandA,193,45.13,54.2,USD,14.92,kg,2023-09-28,False,2023-07-22 12:30:07
326,Such,Clothing,street,BrandA,36,51.07,57.64,INR,9.78,kg,2023-08-20,False,2021-05-27 14:43:56
327,Adult,Sports,whatever,Brand-C,624,291.63,419.84,EUR,2.64,kg,2020-01-23,False,2024-12-08 10:35:05
328,Security,Clothing,fast,BrandA,454,155.52,210.13,USD,15.56,kg,2024-06-18,False,2020-06-30 01:09:38
329,Firm,,research,brandA,88,15.08,20.95,INR,5.42,kg,2024-08-03,False,2021-01-05 17:29:53
330,Challenge,Electronics,attention,Brand-C,474,339.19,529.41,USD,8.51,lbs,2021-09-08,False,2022-05-06 13:31:25
331,Part,Furniture,relationship,Brand-C,763,341.17,596.87,INR,13.84,lbs,2025-02-06,False,2024-05-17 02:39:51
332,What,Grocery,list,Brand-C,189,376.19,649.85,USD,14.56,kg,2020-12-08,False,2025-08-02 13:31:24
333,Low,Grocery,road,Brand-C,849,230.17,330.39,USD,17.24,kg,2025-01-19,True,2024-09-01 13:33:24
334,I,,small,BrandA,222,425.98,487.22,INR,4.0,lbs,2023-01-01,False,2025-02-10 01:49:53
335,Coach,Sports,key,BrandA,20,64.7,76.51,EUR,1.68,lbs,2021-11-14,False,2020-02-20 01:25:04
336,Side,Electronics,red,Brand B,931,187.88,258.59,USD,18.76,lbs,2024-07-20,False,2020-04-14 04:01:13
337,Pick,Furniture,deep,brandA,364,413.09,538.51,EUR,8.79,lbs,2024-02-03,False,2023-05-13 00:46:12
338,Learn,Electronics,investment,brandA,843,153.22,250.93,EUR,16.85,lbs,2021-08-19,False,2020-01-12 06:22:07
339,Talk,Electronics,indeed,Brand B,533,73.66,102.1,INR,11.69,lbs,2025-03-17,False,2020-10-27 14:00:44
340,Force,Furniture,pretty,Brand B,399,484.86,736.92,EUR,13.43,lbs,2021-06-29,False,2025-11-05 01:15:52
341,Happen,Electronics,large,Brand-C,862,340.38,511.49,USD,5.97,kg,2023-04-13,False,2025-02-23 02:47:01
342,Anyone,Electronics,popular,BrandA,459,204.63,237.64,USD,19.91,kg,2021-02-07,False,2025-06-03 17:01:16
343,Really,Sports,wonder,Brand-C,420,152.08,170.79,EUR,15.38,kg,2025-06-07,False,2022-01-05 23:34:16
344,Trade,Clothing,loss,Brand B,66,36.52,45.07,USD,5.88,lbs,2022-11-27,False,2021-02-22 21:10:20
345,Need,Clothing,above,Brand-C,929,48.71,63.17,EUR,14.34,kg,2024-02-08,False,2024-04-25 16:57:19
346,Consider,Clothing,degree,Brand-C,189,66.86,85.41,USD,7.73,kg,2020-07-31,False,2021-05-24 16:15:50
347,Hope,Sports,system,Brand B,453,142.0,165.9,EUR,11.33,lbs,2023-09-13,False,2023-03-16 23:43:08
348,Painting,Grocery,right,brandA,904,281.79,338.88,USD,1.11,kg,2022-05-23,False,2022-02-19 00:45:26
349,Usually,Electronics,billion,BrandA,520,497.95,637.61,EUR,9.3,kg,2025-08-20,False,2023-03-14 04:23:11
350,Suggest,,role,Brand B,841,323.9,524.39,EUR,18.28,kg,2021-08-27,False,2023-01-10 13:51:53
351,Personal,Electronics,class,brandA,409,479.83,642.56,USD,13.85,kg,2023-03-27,False,2023-12-17 09:16:33
352,Respond,Sports,base,Brand-C,174,383.17,546.24,EUR,12.19,kg,2021-01-28,False,2025-08-30 17:47:03
353,Around,Sports,visit,BrandA,81,409.93,479.58,USD,9.56,kg,2020-10-19,False,2023-02-11 06:47:28
354,Police,Furniture,provide,brandA,176,258.19,449.9,INR,2.03,kg,2024-03-30,False,2024-11-14 03:38:57
355,Tv,Sports,together,BrandA,719,172.84,194.49,EUR,0.4,kg,2021-05-08,False,2020-07-03 11:52:01
356,Its,Furniture,rock,Brand B,361,344.75,579.33,EUR,8.89,kg,2025-12-21,False,2023-05-29 00:34:07
357,Identify,Furniture,else,Brand-C,495,171.23,285.33,INR,9.92,lbs,2020-12-07,True,2022-07-03 18:40:08
358,Tend,Sports,eye,Brand-C,620,22.56,40.38,EUR,15.7,lbs,2020-06-16,False,2021-10-25 09:47:36
359,Beat,Sports,alone,brandA,468,383.55,579.6,INR,14.97,kg,2021-12-28,False,2023-12-18 19:21:42
360,Money,Grocery,age,Brand B,759,486.5,625.79,USD,17.97,lbs,2024-03-27,False,2023-11-11 14:59:32
361,Become,,very,brandA,520,310.36,478.24,INR,6.66,kg,2025-05-06,True,2021-06-30 17:40:01
362,Program,,investment,Brand-C,934,460.1,533.57,INR,15.9,lbs,2020-09-21,False,2020-06-19 00:12:41
363,Break,Clothing,box,Brand-C,115,452.44,725.37,USD,5.03,kg,2024-02-26,False,2024-01-01 10:30:20
364,Follow,,nor,Brand-C,756,140.51,197.73,USD,0.16,lbs,2025-02-19,False,2020-06-03 18:03:23
365,Form,Electronics,beat,brandA,674,60.7,96.04,INR,2.73,lbs,2023-02-12,False,2021-03-05 08:34:51
366,Store,Electronics,foreign,brandA,70,35.76,48.89,EUR,15.21,kg,2022-03-14,False,2023-11-20 21:14:08
367,Out,Grocery,central,BrandA,552,12.9,22.7,INR,17.74,kg,2022-01-20,False,2025-05-08 17:53:48
368,Page,Furniture,ball,BrandA,56,87.86,136.17,EUR,3.99,lbs,2022-01-03,False,2020-12-16 21:01:26
369,Study,Clothing,again,Brand B,619,266.86,477.16,USD,16.68,lbs,2023-10-08,False,2022-06-13 12:00:34
370,Loss,Electronics,eat,Brand-C,596,449.67,640.28,EUR,3.5,lbs,2021-08-16,False,2025-02-19 06:15:01
371,Writer,Furniture,figure,BrandA,141,477.4,707.29,EUR,3.1,kg,2023-12-27,False,2022-07-15 20:11:53
372,Collection,,quickly,brandA,576,440.39,711.53,INR,14.44,kg,2023-05-31,False,2024-03-05 23:34:42
373,Box,,pretty,brandA,302,261.4,328.58,USD,10.88,lbs,2023-03-18,False,2023-05-23 22:43:28
374,Career,Furniture,number,brandA,14,63.95,107.67,EUR,18.49,kg,2023-01-23,False,2024-01-08 16:08:13
375,Score,Sports,shoulder,Brand B,230,319.0,395.04,INR,14.15,lbs,2022-05-09,True,2020-08-24 09:54:43
376,Place,Furniture,appear,Brand B,539,67.44,105.84,INR,7.07,lbs,2023-06-12,False,2023-02-17 10:04:57
377,Later,Clothing,administration,Brand B,301,334.72,570.09,USD,15.76,kg,2025-11-29,False,2025-05-06 22:30:31
378,Another,Grocery,bag,brandA,532,195.56,267.34,EUR,15.6,kg,2025-10-24,False,2023-02-06 06:34:19
379,Build,Furniture,red,Brand-C,261,199.57,249.12,INR,8.24,lbs,2021-07-09,False,2021-01-02 12:44:14
380,Suggest,Grocery,health,Brand B,363,208.29,258.97,EUR,17.09,lbs,2024-07-21,False,2020-07-21 21:50:50
381,Themselves,Sports,accept,BrandA,887,458.65,729.49,USD,18.78,lbs,2025-12-23,False,2024-06-28 12:00:42
382,Consumer,Grocery,weight,BrandA,378,5.3,9.48,EUR,16.44,lbs,2024-05-05,False,2025-05-22 16:46:30
383,Successful,Sports,easy,brandA,333,475.3,649.8,EUR,6.42,kg,2024-12-05,False,2024-09-23 11:07:25
384,Wall,,risk,Brand B,936,151.78,265.81,INR,13.59,kg,2021-02-15,False,2020-11-28 17:42:42
385,Hit,Clothing,know,BrandA,343,15.44,25.12,EUR,16.99,lbs,2021-02-18,False,2024-02-29 01:47:52
386,Benefit,Clothing,poor,Brand-C,383,319.17,472.61,INR,11.79,lbs,2023-06-13,False,2025-03-18 09:19:14
387,Compare,,share,Brand B,151,55.76,67.21,USD,12.49,lbs,2022-03-07,False,2021-04-09 21:36:40
388,Mention,Grocery,director,BrandA,235,482.38,631.81,USD,13.33,kg,2024-07-01,False,2020-07-29 00:57:01
389,On,Electronics,at,brandA,411,380.96,523.54,EUR,19.5,kg,2025-04-19,False,2022-10-29 05:33:49
390,Response,Furniture,hour,brandA,538,255.72,315.03,INR,19.36,lbs,2020-09-06,False,2021-06-24 21:15:31
391,Yourself,Clothing,reveal,Brand B,261,109.32,174.04,USD,1.92,lbs,2024-12-22,False,2022-04-01 17:56:38
392,Reality,Electronics,huge,Brand-C,921,89.65,107.5,EUR,10.61,kg,2022-11-27,False,2022-07-31 21:54:35
393,Car,Grocery,affect,BrandA,187,411.25,664.48,INR,16.82,lbs,2023-12-24,False,2024-07-22 10:44:36
394,Top,,up,Brand B,476,113.54,190.34,USD,17.39,kg,2020-12-03,False,2025-03-30 00:37:54
395,Manage,Grocery,turn,BrandA,415,428.59,533.47,USD,16.43,lbs,2022-07-09,False,2025-01-23 10:30:31
396,Card,Electronics,young,brandA,827,425.53,695.46,USD,1.37,lbs,2021-08-07,False,2021-07-03 13:24:27
397,Think,,sea,Brand B,847,280.69,374.62,EUR,8.74,lbs,2025-02-23,False,2022-06-17 17:53:39
398,Be,Grocery,country,BrandA,845,327.16,474.29,EUR,8.55,lbs,2021-07-27,False,2023-12-26 05:27:53
399,Region,Sports,individual,Brand B,545,323.8,446.07,INR,11.1,kg,2023-02-05,False,2025-09-03 21:03:14
400,Mind,Furniture,foreign,BrandA,642,454.45,686.73,EUR,10.84,lbs,2021-08-23,False,2021-12-18 07:42:21
401,Water,Grocery,already,Brand-C,557,369.99,608.76,INR,17.67,kg,2024-07-26,False,2025-03-18 22:00:14
402,Consumer,Clothing,he,brandA,459,163.05,192.33,USD,2.71,kg,2020-11-17,False,2024-01-17 05:10:28
403,Suggest,Furniture,western,brandA,222,124.62,165.22,USD,8.81,lbs,2024-08-21,False,2024-09-01 15:51:21
404,Group,,there,Brand B,143,24.63,34.42,INR,6.37,lbs,2021-08-06,False,2024-07-12 15:30:18
405,Table,Furniture,instead,Brand B,890,470.64,737.77,USD,14.41,lbs,2022-05-23,True,2023-07-31 05:33:08
406,Light,,seven,Brand-C,913,398.21,618.53,EUR,14.3,kg,2020-07-28,False,2020-11-28 20:33:36
407,Use,Grocery,why,Brand-C,170,406.72,567.58,EUR,11.78,lbs,2023-07-02,False,2023-03-02 22:09:37
408,Part,Electronics,whatever,Brand-C,870,283.72,327.34,INR,10.89,kg,2024-03-23,False,2023-12-31 07:57:55
409,Company,Furniture,fall,BrandA,265,453.85,724.25,INR,8.34,kg,2020-09-20,False,2025-11-26 19:30:35
410,Security,Grocery,follow,Brand B,122,346.08,538.5,INR,15.35,lbs,2022-01-15,False,2020-05-16 00:46:14
411,Have,Furniture,spring,Brand B,514,17.34,21.74,USD,15.83,kg,2023-05-24,False,2020-01-23 15:42:54
412,Tell,Clothing,look,Brand B,711,176.21,242.5,EUR,1.54,kg,2023-07-06,False,2022-03-13 20:25:57
413,Radio,Sports,significant,Brand B,553,194.9,257.78,USD,15.3,kg,2020-04-20,False,2024-06-12 13:14:47
414,Six,,term,Brand-C,256,261.49,342.59,USD,6.34,kg,2023-10-05,False,2020-11-13 18:17:23
415,Something,Furniture,help,Brand-C,276,6.34,9.65,INR,17.77,kg,2024-02-23,False,2020-03-19 18:51:44
416,Develop,Grocery,area,Brand-C,362,327.26,435.62,USD,10.93,lbs,2025-04-18,False,2021-05-12 15:56:18
417,Skin,Furniture,price,BrandA,930,322.44,365.14,EUR,1.99,lbs,2024-02-03,True,2021-04-21 21:25:46
418,Year,Clothing,hotel,Brand B,923,324.55,471.17,EUR,2.86,kg,2021-12-07,False,2021-05-10 04:23:16
419,Especially,,finally,Brand B,681,346.59,542.95,INR,19.37,lbs,2021-03-11,False,2023-04-05 12:25:02
420,Billion,Furniture,mind,Brand-C,216,447.01,730.06,INR,15.0,kg,2023-03-09,False,2022-01-11 14:26:01
421,Picture,Electronics,sound,Brand B,663,241.65,342.95,INR,10.08,kg,2023-05-24,False,2020-03-01 04:40:13
422,Live,Sports,available,brandA,827,186.0,329.21,EUR,12.83,lbs,2020-04-13,False,2025-01-08 21:32:59
423,Conference,Sports,more,BrandA,903,476.74,776.01,EUR,9.54,kg,2025-04-11,False,2025-04-08 14:33:39
424,Before,Furniture,ago,BrandA,976,236.95,291.42,USD,16.25,lbs,2021-09-12,False,2024-10-23 20:08:04
425,Place,Sports,bag,BrandA,379,424.15,472.32,INR,17.33,lbs,2021-12-02,False,2024-08-16 21:10:00
426,Security,Electronics,really,brandA,133,302.4,477.72,INR,3.44,kg,2021-03-24,False,2021-12-02 22:23:55
427,About,,star,brandA,759,423.52,592.68,USD,8.17,kg,2020-11-09,False,2024-11-05 23:18:44
428,Debate,,nation,Brand-C,100,45.4,80.62,USD,15.59,kg,2021-02-05,False,2020-07-04 11:15:42
429,Window,Electronics,trip,Brand B,836,176.27,292.66,EUR,4.75,lbs,2022-03-17,False,2022-11-04 06:06:33
430,Relationship,,budget,Brand B,159,159.08,253.13,EUR,3.95,kg,2024-01-24,False,2024-04-30 13:09:11
431,Half,Sports,who,Brand-C,414,209.71,335.1,USD,19.0,lbs,2024-01-22,False,2025-08-01 16:54:49
432,One,Electronics,left,BrandA,10,377.02,476.4,INR,12.46,lbs,2022-12-29,False,2024-02-21 19:38:38
433,Here,Furniture,family,Brand B,609,41.34,55.83,USD,9.08,kg,2025-02-18,False,2025-11-21 03:12:11
434,Draw,Furniture,road,Brand B,121,438.92,625.69,EUR,10.77,lbs,2025-01-18,False,2025-03-17 17:10:41
435,Direction,Electronics,discussion,brandA,76,367.3,644.53,INR,16.59,kg,2020-06-04,False,2023-07-12 07:13:56
436,Fish,Furniture,pretty,BrandA,664,205.9,252.76,INR,18.71,lbs,2020-02-19,True,2021-06-18 07:00:19
437,Able,Furniture,size,Brand B,264,331.62,416.77,EUR,19.11,lbs,2023-05-29,False,2020-06-04 06:45:57
438,Gun,,ago,Brand-C,287,491.46,564.92,INR,6.15,lbs,2024-08-18,False,2025-02-17 03:18:07
439,Drive,,instead,Brand-C,254,145.87,229.73,EUR,9.65,lbs,2021-05-27,False,2021-08-16 11:56:23
440,Miss,Electronics,physical,brandA,826,215.77,271.94,EUR,11.06,lbs,2023-03-06,False,2025-07-31 22:41:13
441,At,Clothing,office,BrandA,956,27.69,38.65,EUR,1.24,lbs,2020-01-05,False,2021-08-17 13:20:49
442,Traditional,Sports,six,Brand-C,626,448.22,778.34,USD,7.99,lbs,2023-08-03,False,2022-08-30 16:24:07
443,Professor,Electronics,report,Brand-C,929,368.55,612.01,USD,6.49,kg,2021-01-24,False,2020-01-06 22:36:11
444,Husband,,evidence,BrandA,797,426.37,746.79,USD,5.34,kg,2020-09-01,False,2020-11-19 07:47:35
445,True,Electronics,smile,Brand B,887,144.14,162.47,USD,11.56,lbs,2023-12-17,False,2020-02-26 19:24:02
446,Both,,trip,Brand B,893,353.34,529.36,USD,9.9,lbs,2022-02-19,False,2021-11-13 16:35:16
447,However,Clothing,source,BrandA,919,313.83,477.59,EUR,9.97,lbs,2024-07-15,False,2023-03-28 23:06:50
